state,county,candidate,total votes,turnout rate
missouri,pike,Donald Trump,7695,0.42044585291225
missouri,platte,Donald Trump,57270,0.548468654829627
missouri,polk,Donald Trump,15064,0.4685682291828673
missouri,pulaski,Donald Trump,14414,0.2739939551770677
missouri,putnam,Donald Trump,2361,0.5027683134582623
missouri,ralls,Donald Trump,5662,0.5492288291783878
missouri,randolph,Donald Trump,10744,0.4341360918053984
missouri,ray,Donald Trump,11649,0.5060821965418368
missouri,reynolds,Donald Trump,3298,0.5259968102073366
missouri,ripley,Donald Trump,5717,0.43023780854906685
missouri,saline,Donald Trump,9519,0.4182153683933043
missouri,schuyler,Donald Trump,2003,0.4298283261802575
missouri,scotland,Donald Trump,1984,0.4047327621379029
missouri,scott,Donald Trump,17719,0.4628787878787879
missouri,shannon,Donald Trump,3906,0.47832476120499634
missouri,shelby,Donald Trump,3350,0.5649241146711635
missouri,st. charles,Donald Trump,222017,0.5522508718428345
missouri,st. clair,Donald Trump,4974,0.5293178674044908
missouri,st. francois,Donald Trump,28001,0.41658855910139103
missouri,st. louis city,Joe Biden,133867,N/A
missouri,st. louis county,Joe Biden,536446,N/A
missouri,ste. genevieve,Donald Trump,9484,0.5300100592377334
missouri,stoddard,Donald Trump,13426,0.4625667527993109
missouri,stone,Donald Trump,18483,0.5784614421632449
missouri,sullivan,Donald Trump,2471,0.4058137625225817
missouri,taney,Donald Trump,26288,0.4700328994421399
missouri,texas,Donald Trump,11315,0.4455075202771872
missouri,vernon,Donald Trump,9185,0.4466760686670233
missouri,warren,Donald Trump,18375,0.5154422283935033
missouri,washington,Donald Trump,9976,0.40339668418924385
missouri,wayne,Donald Trump,5878,0.45661461974675677
missouri,webster,Donald Trump,18779,0.47431299252374215
missouri,worth,Donald Trump,1107,0.5499254843517138
missouri,wright,Donald Trump,8739,0.4778282027448193
montana,beaverhead,Donald Trump,5661,0.5988575055537925
montana,big horn,Joe Biden,4784,0.3591861250844658
montana,blaine,Joe Biden,3117,0.46654692411315674
montana,broadwater,Donald Trump,4097,0.6568863235529903
montana,carbon,Donald Trump,7101,0.6620979020979021
montana,carter,Donald Trump,864,0.6900958466453674
montana,cascade,Donald Trump,39885,0.49019246368261926
montana,chouteau,Donald Trump,2974,0.5277728482697427
montana,custer,Donald Trump,5883,0.5159621119101911
montana,daniels,Donald Trump,1014,0.6
montana,dawson,Donald Trump,4837,0.5615929409032857
montana,deer lodge,Joe Biden,4891,0.5351203501094092
montana,fallon,Donald Trump,1575,0.5534082923401265
montana,fergus,Donald Trump,6531,0.5910407239819004
montana,flathead,Donald Trump,60258,0.5804866770706896
montana,gallatin,Joe Biden,71507,0.6248754740723911
montana,garfield,Donald Trump,813,0.6462639109697933
montana,glacier,Joe Biden,5639,0.4100196320802734
montana,golden valley,Donald Trump,503,0.6126674786845311
montana,granite,Donald Trump,2102,0.6220775377330571
montana,hill,Donald Trump,7182,0.4356952196068915
montana,jefferson,Donald Trump,8191,0.6702397512478521
montana,judith basin,Donald Trump,1344,0.6696562032884903
montana,lake,Donald Trump,16626,0.5458664390307965
montana,lewis and clark,Donald Trump,42485,0.6118936513423205
montana,liberty,Donald Trump,1083,0.4634146341463415
montana,lincoln,Donald Trump,11747,0.5879379379379379
montana,madison,Donald Trump,6113,0.7108139534883721
montana,mccone,Donald Trump,1128,0.6778846153846154
montana,meagher,Donald Trump,1110,0.5961331901181526
montana,mineral,Donald Trump,2563,0.5828974300659541
montana,missoula,Joe Biden,71986,0.6018896321070234
montana,musselshell,Donald Trump,2881,0.6218432980789985
montana,park,Donald Trump,11618,0.6996266409731422
montana,petroleum,Donald Trump,351,0.7207392197125256
montana,phillips,Donald Trump,2386,0.603439554881133
montana,pondera,Donald Trump,2995,0.506682456437151
montana,powder river,Donald Trump,1136,0.6753864447086801
montana,powell,Donald Trump,3195,0.4637155297532656
montana,prairie,Donald Trump,744,0.6908077994428969
montana,ravalli,Donald Trump,28507,0.6507556042551249
montana,richland,Donald Trump,5798,0.5367027677496992
montana,roosevelt,Donald Trump,4028,0.36604870956015995
montana,rosebud,Donald Trump,3784,0.4234083025623811
montana,sanders,Donald Trump,7652,0.6317179889375052
montana,sheridan,Donald Trump,2030,0.6134783922635237
montana,silver bow,Joe Biden,18827,0.5392238292997279
montana,stillwater,Donald Trump,5741,0.5954158888197469
montana,sweet grass,Donald Trump,2446,0.6545357238426546
montana,teton,Donald Trump,3695,0.6011062306816333
montana,toole,Donald Trump,2123,0.4482685810810811
montana,treasure,Donald Trump,460,0.6609195402298851
montana,valley,Donald Trump,4272,0.5776095186587344
montana,wheatland,Donald Trump,1068,0.5023518344308561
montana,wibaux,Donald Trump,598,0.6171310629514963
montana,yellowstone,Donald Trump,83821,0.5196590204587724
nebraska,adams,Donald Trump,14653,0.4672065810030928
nebraska,antelope,Donald Trump,3583,0.5689107653223245
nebraska,arthur,Donald Trump,285,0.6155507559395248
nebraska,banner,Donald Trump,411,0.5516778523489932
nebraska,blaine,Donald Trump,317,0.6817204301075269
nebraska,boone,Donald Trump,3226,0.6213405238828967
nebraska,box butte,Donald Trump,5200,0.4822405638505054
nebraska,boyd,Donald Trump,1155,0.6018759770713914
nebraska,brown,Donald Trump,1684,0.5698815566835871
nebraska,buffalo,Donald Trump,23711,0.4774763889727945
nebraska,burt,Donald Trump,3739,0.5788821799040099
nebraska,butler,Donald Trump,4518,0.563622754491018
nebraska,cass,Donald Trump,15326,0.583892106065224
nebraska,cedar,Donald Trump,5015,0.5968816948345632
nebraska,chase,Donald Trump,2000,0.509683995922528
nebraska,cherry,Donald Trump,3269,0.574617683248374
nebraska,cheyenne,Donald Trump,4776,0.5360269360269361
nebraska,clay,Donald Trump,3570,0.5755279703369337
nebraska,colfax,Donald Trump,3726,0.3479316462788309
nebraska,cuming,Donald Trump,4459,0.5040696359936695
nebraska,custer,Donald Trump,6010,0.557669110141969
nebraska,dakota,Donald Trump,6817,0.3404074702886248
nebraska,dawes,Donald Trump,4151,0.4832925835370823
nebraska,dawson,Donald Trump,9191,0.38953168044077136
nebraska,deuel,Donald Trump,1034,0.5763656633221851
nebraska,dixon,Donald Trump,3094,0.5489709013484741
nebraska,dodge,Donald Trump,16938,0.46322986462464105
nebraska,douglas,Joe Biden,276540,0.48403103651674084
nebraska,dundy,Donald Trump,1003,0.5924394565859421
nebraska,fillmore,Donald Trump,3148,0.5763456609300622
nebraska,franklin,Donald Trump,1728,0.5800604229607251
nebraska,frontier,Donald Trump,1446,0.5504377617053673
nebraska,furnas,Donald Trump,2602,0.5564585115483319
nebraska,gage,Donald Trump,11119,0.5168502765769535
nebraska,garden,Donald Trump,1200,0.65323897659227
nebraska,garfield,Donald Trump,1076,0.5464702894870492
nebraska,gosper,Donald Trump,1121,0.5633165829145729
nebraska,grant,Donald Trump,402,0.6452648475120385
nebraska,greeley,Donald Trump,1259,0.5343803056027164
nebraska,hall,Donald Trump,24450,0.39851352012126545
nebraska,hamilton,Donald Trump,5566,0.596954096954097
nebraska,harlan,Donald Trump,1934,0.572189349112426
nebraska,hayes,Donald Trump,536,0.5813449023861171
nebraska,hitchcock,Donald Trump,1470,0.5322230267921796
nebraska,holt,Donald Trump,5550,0.5513062481374789
nebraska,hooker,Donald Trump,442,0.6480938416422287
nebraska,howard,Donald Trump,3511,0.5447633824670287
nebraska,jefferson,Donald Trump,3730,0.529378370706784
nebraska,johnson,Donald Trump,2233,0.4403470715835141
nebraska,kearney,Donald Trump,3617,0.5568899153194765
nebraska,keith,Donald Trump,4369,0.5438137913866069
nebraska,keya paha,Donald Trump,530,0.6575682382133995
nebraska,kimball,Donald Trump,1877,0.516795154185022
nebraska,knox,Donald Trump,4708,0.5650504080652905
nebraska,lancaster,Joe Biden,157215,0.49269798489454386
nebraska,lincoln,Donald Trump,17163,0.4915793091596494
nebraska,logan,Donald Trump,450,0.6016042780748663
nebraska,loup,Donald Trump,454,0.6837349397590361
nebraska,madison,Donald Trump,15819,0.45069660104276477
nebraska,mcpherson,Donald Trump,302,0.611336032388664
nebraska,merrick,Donald Trump,4282,0.552159896840748
nebraska,morrill,Donald Trump,2558,0.5510555794915984
nebraska,nance,Donald Trump,1832,0.5206024438761012
nebraska,nemaha,Donald Trump,3432,0.49225473321858865
nebraska,nuckolls,Donald Trump,2305,0.5556894889103182
nebraska,otoe,Donald Trump,8355,0.521796152885336
nebraska,pawnee,Donald Trump,1429,0.5468809797168006
nebraska,perkins,Donald Trump,1545,0.5344171566931858
nebraska,phelps,Donald Trump,5021,0.5557892406464467
nebraska,pierce,Donald Trump,4012,0.561275881365417
nebraska,platte,Donald Trump,15721,0.46970421272781593
nebraska,polk,Donald Trump,2887,0.5538077882217534
nebraska,red willow,Donald Trump,5470,0.510070869078702
nebraska,richardson,Donald Trump,4134,0.5256198347107438
nebraska,rock,Donald Trump,842,0.6204863669859986
nebraska,saline,Donald Trump,5780,0.40635545556805397
nebraska,sarpy,Donald Trump,96193,0.5138624756939251
nebraska,saunders,Donald Trump,12786,0.5925479655204375
nebraska,scotts bluff,Donald Trump,15524,0.43584704362962545
nebraska,seward,Donald Trump,9199,0.5322263364961815
nebraska,sheridan,Donald Trump,2684,0.5116279069767442
nebraska,sherman,Donald Trump,1700,0.56647784071976
nebraska,sioux,Donald Trump,731,0.6269296740994854
nebraska,stanton,Donald Trump,3165,0.5346283783783784
nebraska,thayer,Donald Trump,2989,0.5974415350789526
nebraska,thomas,Donald Trump,427,0.5914127423822715
nebraska,thurston,Donald Trump,2379,0.3293189368770764
nebraska,valley,Donald Trump,2344,0.5637325637325638
nebraska,washington,Donald Trump,12467,0.601427951179507
nebraska,wayne,Donald Trump,4218,0.4494405966968567
nebraska,webster,Donald Trump,1876,0.5379982793232004
nebraska,wheeler,Donald Trump,503,0.6424010217113666
nebraska,york,Donald Trump,7161,0.5235031800570217
nevada,carson city,Donald Trump,29739,N/A
nevada,churchill,Donald Trump,12890,0.5174836404512425
nevada,clark,Joe Biden,972510,0.4290393807779099
nevada,douglas,Donald Trump,34125,0.6977814129434619
nevada,elko,Donald Trump,21967,0.41621508962067527
nevada,esmeralda,Donald Trump,487,0.5578465063001146
nevada,eureka,Donald Trump,1017,0.5012321340561853
nevada,humboldt,Donald Trump,7771,0.4617075634246331
nevada,lander,Donald Trump,2765,0.4998192335502531
nevada,lincoln,Donald Trump,2446,0.4719274551418098
nevada,lyon,Donald Trump,30238,0.5257868196835332
nevada,mineral,Donald Trump,2335,0.5183129855715871
nevada,nye,Donald Trump,25378,0.5454936268082454
nevada,pershing,Donald Trump,2320,0.3449814126394052
nevada,storey,Donald Trump,2877,0.6977928692699491
nevada,washoe,Joe Biden,252142,0.5347440930270042
nevada,white pine,Donald Trump,4369,0.4560542797494781
new hampshire,carroll,Donald Trump,538,0.010999795542833776
new hampshire,grafton,Donald Trump,784,0.008722159179405024
new hampshire,hillsborough,Donald Trump,3276,0.00785564414603441
new hampshire,merrimack,Joe Biden,16697,0.11029057209477446
new hampshire,strafford,Donald Trump,2802,0.021449404055636785
new hampshire,sullivan,Joe Biden,412,0.009548973253604043
new jersey,atlantic,Joe Biden,140441,0.5326392839534266
new jersey,bergen,Joe Biden,497460,0.5336397046991961
new jersey,burlington,Joe Biden,262650,0.5897621865099058
new jersey,camden,Joe Biden,265599,0.5244110719073748
new jersey,cape may,Donald Trump,57933,0.6294396940427428
new jersey,cumberland,Joe Biden,62575,0.41848629344533095
new jersey,essex,Joe Biden,345311,0.43219249663631526
new jersey,gloucester,Joe Biden,173453,0.5947585346116392
new jersey,hudson,Joe Biden,250458,0.3724886264093362
new jersey,hunterdon,Donald Trump,84673,0.6808098350901738
new jersey,mercer,Joe Biden,177223,0.482331328416297
new jersey,middlesex,Joe Biden,375692,0.4553500221801513
new jersey,monmouth,Donald Trump,378390,0.6114949215814608
new jersey,morris,Joe Biden,300917,0.6118126645589566
new jersey,ocean,Donald Trump,342746,0.5644827120519906
new jersey,passaic,Joe Biden,224330,0.44702745573166797
new jersey,salem,Donald Trump,34042,0.5456760439208143
new jersey,somerset,Joe Biden,186891,0.5681717304991275
new jersey,sussex,Donald Trump,88352,0.6288935709811514
new jersey,union,Joe Biden,254041,0.45662821902394396
new jersey,warren,Donald Trump,61057,0.5800203292579821
new mexico,bernalillo,Joe Biden,317590,0.4676486222631902
new mexico,catron,Donald Trump,2326,0.6594839807201588
new mexico,chaves,Donald Trump,22443,0.34733421032268047
new mexico,cibola,Joe Biden,8903,0.33375820056232425
new mexico,colfax,Donald Trump,6016,0.503810401138933
new mexico,curry,Donald Trump,15101,0.3084732606120031
new mexico,dona ana,Joe Biden,82641,N/A
new mexico,eddy,Donald Trump,23222,0.3972288744440643
new mexico,grant,Joe Biden,14435,0.5346692347581302
new mexico,guadalupe,Joe Biden,2189,0.5090697674418605
new mexico,harding,Donald Trump,505,0.808
new mexico,hidalgo,Donald Trump,1974,0.47022391615054787
new mexico,lea,Donald Trump,20918,0.2943295342619952
new mexico,lincoln,Donald Trump,10306,0.5265685673410996
new mexico,los alamos,Joe Biden,12293,0.6346739635500026
new mexico,luna,Donald Trump,8103,0.3417689485005694
new mexico,mckinley,Joe Biden,26486,0.3711239088093937
new mexico,mora,Joe Biden,2686,0.5941163459411635
new mexico,otero,Donald Trump,23571,0.34925174099866646
new mexico,quay,Donald Trump,3873,0.4692838967648128
new mexico,rio arriba,Joe Biden,16628,0.42722437758536524
new mexico,roosevelt,Donald Trump,6608,0.3571891891891892
new mexico,san juan,Donald Trump,52294,0.4218686974620436
new mexico,san miguel,Joe Biden,11531,0.42273710452029184
new mexico,sandoval,Joe Biden,76562,0.521724316515387
new mexico,santa fe,Joe Biden,82227,0.546874792162705
new mexico,sierra,Donald Trump,5945,0.5509220646835326
new mexico,socorro,Joe Biden,7160,0.4303660515717978
new mexico,taos,Joe Biden,17181,0.5250435473520154
new mexico,torrance,Donald Trump,7281,0.47092684819869346
new mexico,union,Donald Trump,1789,0.4407489529440749
new mexico,valencia,Donald Trump,32277,0.4208872313790945
new york,albany,Joe Biden,153586,0.5027266240270241
new york,allegany,Donald Trump,20716,0.44945867956867935
new york,bronx,Joe Biden,425883,0.30029678319173436
new york,broome,Joe Biden,92794,0.48713829742555964
new york,cattaraugus,Donald Trump,34760,0.4566653966919348
new york,cayuga,Donald Trump,36421,0.4756189928959465
new york,chautauqua,Donald Trump,59195,0.4664586337596432
new york,chemung,Donald Trump,39410,0.47222488496932513
new york,chenango,Donald Trump,22282,0.47200627025652975
new york,clinton,Joe Biden,35437,0.44029322233956636
new york,columbia,Joe Biden,35522,0.5973999764551555
new york,cortland,Donald Trump,21678,0.455602026018789
new york,delaware,Donald Trump,22971,0.5204712812960236
new york,dutchess,Joe Biden,150745,0.5123581833878281
new york,erie,Joe Biden,473021,0.5148796889524568
new york,essex,Joe Biden,19271,0.5224617053002576
new york,franklin,Donald Trump,19268,0.3851905161728839
new york,fulton,Donald Trump,23718,0.4442987467920499
new york,genesee,Donald Trump,29217,0.5100733240223464
new york,greene,Donald Trump,25137,0.5326989912689667
new york,hamilton,Donald Trump,3460,0.7835144927536232
new york,herkimer,Donald Trump,29319,0.47813891289812294
new york,jefferson,Donald Trump,43855,0.3992843746016716
new york,lewis,Donald Trump,12944,0.4922421661089139
new york,livingston,Donald Trump,31401,0.49910989604857425
new york,madison,Donald Trump,34038,0.4798071636994122
new york,monroe,Joe Biden,379864,0.512104830338245
new york,montgomery,Donald Trump,21134,0.42936957802563946
new york,nassau,Joe Biden,730983,0.5387059260503905
new york,niagara,Donald Trump,104123,0.49752724805405174
new york,oneida,Donald Trump,100746,0.44057182589834304
new york,onondaga,Joe Biden,234735,0.5097084216377723
new york,ontario,Donald Trump,59674,0.5435929201927544
new york,orange,Donald Trump,172196,0.4473320517483244
new york,orleans,Donald Trump,18154,0.449890959555908
new york,oswego,Donald Trump,54491,0.46524196577985727
new york,otsego,Donald Trump,28010,0.4708116921318474
new york,putnam,Donald Trump,54989,0.5592860048820179
new york,queens,Joe Biden,788262,0.3497389808940936
new york,rensselaer,Joe Biden,79286,0.49955265446022407
new york,rockland,Joe Biden,150369,0.46155333666882553
new york,saratoga,Joe Biden,132655,0.5771046231885949
new york,schenectady,Joe Biden,74862,0.4820507537073645
new york,schoharie,Donald Trump,15685,0.5059840640020646
new york,schuyler,Donald Trump,9740,0.5469759083506486
new york,seneca,Donald Trump,15608,0.45884289746001883
new york,steuben,Donald Trump,46179,0.48416318057434027
new york,suffolk,Donald Trump,771541,0.5225114976896263
new york,sullivan,Donald Trump,34647,0.45931434934775695
new york,tioga,Donald Trump,25036,0.5193867601601561
new york,tompkins,Joe Biden,45735,0.4475924838520258
new york,ulster,Joe Biden,97420,0.5486194410186234
new york,warren,Donald Trump,36149,0.5653227824346303
new york,washington,Donald Trump,28101,0.45913665773478857
new york,wayne,Donald Trump,44727,0.49741987143842165
new york,westchester,Joe Biden,462265,0.4777903186130112
new york,wyoming,Donald Trump,19399,0.48669058430969164
new york,yates,Donald Trump,10701,0.4295347810380123
north carolina,alamance,Donald Trump,86091,0.5078845371042245
north carolina,alexander,Donald Trump,20236,0.539669840253887
north carolina,alleghany,Donald Trump,6076,0.5455688246385921
north carolina,anson,Joe Biden,11194,0.45790722408574
north carolina,ashe,Donald Trump,15814,0.5813329412197185
north carolina,avery,Donald Trump,9458,0.5387025118186478
north carolina,beaufort,Donald Trump,26315,0.5599651019279057
north carolina,bertie,Joe Biden,9815,0.5180239615770307
north carolina,bladen,Donald Trump,17125,0.5233482060998716
north carolina,brunswick,Donald Trump,90175,0.6313891611819072
north carolina,buncombe,Joe Biden,161569,0.6185856327361969
north carolina,burke,Donald Trump,44602,0.49292147869812675
north carolina,cabarrus,Donald Trump,117227,0.5415817752583701
north carolina,caldwell,Donald Trump,42829,0.5211735500985665
north carolina,camden,Donald Trump,5953,0.547805282046563
north carolina,carteret,Donald Trump,42695,0.6145552948627524
north carolina,caswell,Donald Trump,12051,0.5331357281897009
north carolina,catawba,Donald Trump,83425,0.5228735639388032
north carolina,chatham,Joe Biden,48599,0.652598361756412
north carolina,cherokee,Donald Trump,16423,0.5739899342933035
north carolina,chowan,Donald Trump,7784,0.5582729685146669
north carolina,clay,Donald Trump,6893,0.6137476627192592
north carolina,cleveland,Donald Trump,51308,0.5238343185600376
north carolina,columbus,Donald Trump,26446,0.4764358290696836
north carolina,craven,Donald Trump,53065,0.5195371014010319
north carolina,cumberland,Joe Biden,147150,0.4385873404290198
north carolina,currituck,Donald Trump,16147,0.581601411951158
north carolina,dare,Donald Trump,24232,0.6547596530573644
north carolina,davidson,Donald Trump,88514,0.5280981331551409
north carolina,davie,Donald Trump,25311,0.590743593334267
north carolina,duplin,Donald Trump,22715,0.38669753664391143
north carolina,durham,Joe Biden,179914,0.5596289752650176
north carolina,edgecombe,Joe Biden,25477,0.49496813801678585
north carolina,forsyth,Joe Biden,201270,0.5264782432414759
north carolina,franklin,Donald Trump,37351,0.5359977039535051
north carolina,gaston,Donald Trump,115498,0.5144012577439885
north carolina,gates,Donald Trump,5971,0.5164331430548348
north carolina,graham,Donald Trump,4665,0.5526596374837105
north carolina,granville,Donald Trump,31598,0.5227735221613752
north carolina,greene,Donald Trump,8753,0.4154444919075419
north carolina,guilford,Joe Biden,284486,0.5295974861031993
north carolina,halifax,Joe Biden,25759,0.5150769846030794
north carolina,harnett,Donald Trump,58293,0.42870065305642174
north carolina,haywood,Donald Trump,36542,0.5863889468363368
north carolina,henderson,Donald Trump,68371,0.5822921723430168
north carolina,hertford,Joe Biden,10634,0.44912784558854585
north carolina,hoke,Joe Biden,21639,0.39176956222616505
north carolina,hyde,Donald Trump,2492,0.5047599756937411
north carolina,iredell,Donald Trump,102371,0.5630782262411581
north carolina,jackson,Donald Trump,21428,0.48768719559379126
north carolina,johnston,Donald Trump,111357,0.5319457912763508
north carolina,jones,Donald Trump,5525,0.5865803163817815
north carolina,lee,Donald Trump,29008,0.4695446672817624
north carolina,lenoir,Donald Trump,28409,0.5077660011796458
north carolina,lincoln,Donald Trump,50217,0.5831659137624694
north carolina,macon,Donald Trump,20743,0.5784762117240225
north carolina,madison,Donald Trump,13076,0.6010572282233969
north carolina,martin,Donald Trump,12540,0.5588235294117647
north carolina,mcdowell,Donald Trump,23003,0.5027318821575313
north carolina,mecklenburg,Joe Biden,567053,0.5106947681644446
north carolina,mitchell,Donald Trump,9041,0.6041833734295643
north carolina,montgomery,Donald Trump,12849,0.472859088065359
north carolina,moore,Donald Trump,58339,0.578300951625694
north carolina,nash,Joe Biden,52271,0.5543171647330802
north carolina,new hanover,Joe Biden,131830,0.5622395755588063
north carolina,northampton,Joe Biden,10109,0.5188625981625007
north carolina,onslow,Donald Trump,72235,0.3649375056835979
north carolina,orange,Joe Biden,84997,0.5724628896252593
north carolina,pamlico,Donald Trump,7631,0.5996385352820996
north carolina,pasquotank,Joe Biden,19897,0.4996233427079148
north carolina,pender,Donald Trump,34169,0.541849032667301
north carolina,perquimans,Donald Trump,7484,0.5558939315160069
north carolina,person,Donald Trump,21894,0.554418840212712
north carolina,pitt,Joe Biden,87573,0.48451937015192925
north carolina,polk,Donald Trump,12358,0.5963134530013511
north carolina,randolph,Donald Trump,73316,0.5103190015800427
north carolina,richmond,Donald Trump,20763,0.46316000803051594
north carolina,robeson,Donald Trump,47188,0.36124784688995215
north carolina,rockingham,Donald Trump,47809,0.5253158993517196
north carolina,rowan,Donald Trump,73408,0.5166375767130229
north carolina,rutherford,Donald Trump,34429,0.5136433484014382
north carolina,sampson,Donald Trump,28618,0.45045725708709133
north carolina,scotland,Donald Trump,14775,0.4242885449272033
north carolina,stanly,Donald Trump,33939,0.5403783078049867
north carolina,stokes,Donald Trump,25701,0.5637296834901625
north carolina,surry,Donald Trump,36638,0.5103993981862001
north carolina,swain,Donald Trump,7068,0.49527012823207905
north carolina,transylvania,Donald Trump,20404,0.5933982841355242
north carolina,tyrrell,Donald Trump,1817,0.4524402390438247
north carolina,union,Donald Trump,131011,0.5462000592014475
north carolina,vance,Joe Biden,20999,0.4715167845514764
north carolina,wake,Joe Biden,631830,0.5683145927946744
north carolina,warren,Joe Biden,10293,0.5216664132583244
north carolina,washington,Joe Biden,6205,0.5358376511226253
north carolina,watauga,Joe Biden,32220,0.5735443330900547
north carolina,wayne,Donald Trump,55537,0.45103994932226654
north carolina,wilkes,Donald Trump,35466,0.518417821434836
north carolina,wilson,Joe Biden,40735,0.49797679734966566
north carolina,yadkin,Donald Trump,19923,0.5289245227918337
north carolina,yancey,Donald Trump,11352,0.6282583430184293
north dakota,adams,Donald Trump,1269,0.5726534296028881
north dakota,barnes,Donald Trump,5565,0.5343254920787326
north dakota,benson,Donald Trump,1961,0.28703161592505855
north dakota,billings,Donald Trump,635,0.6842672413793104
north dakota,bottineau,Donald Trump,3471,N/A
north dakota,bowman,Donald Trump,1657,0.5479497354497355
north dakota,burke,Donald Trump,1155,0.5460992907801419
north dakota,burleigh,Donald Trump,50753,0.5307447765252128
north dakota,cass,Donald Trump,86053,0.473018804659114
north dakota,cavalier,Donald Trump,2020,0.5369484316852738
north dakota,dickey,Donald Trump,2424,0.4975369458128079
north dakota,divide,Donald Trump,1202,0.5309187279151943
north dakota,dunn,Donald Trump,2338,0.5284810126582279
north dakota,eddy,Donald Trump,1261,0.5513773502404897
north dakota,emmons,Donald Trump,2009,0.6198704103671706
north dakota,foster,Donald Trump,1778,0.5538940809968848
north dakota,golden valley,Donald Trump,1026,0.5826235093696763
north dakota,grand forks,Donald Trump,30970,0.4459259045946063
north dakota,grant,Donald Trump,1381,0.6072999120492524
north dakota,griggs,Donald Trump,1250,0.5602868668758404
north dakota,hettinger,Donald Trump,1312,0.5250100040016007
north dakota,kidder,Donald Trump,1460,0.5887096774193549
north dakota,lamoure,Donald Trump,2219,0.5484429065743944
north dakota,logan,Donald Trump,1076,0.5816216216216217
north dakota,mchenry,Donald Trump,3003,0.5227154046997389
north dakota,mcintosh,Donald Trump,1455,0.5826992390869042
north dakota,mckenzie,Donald Trump,5419,0.36068956336528224
north dakota,mclean,Donald Trump,5536,0.5858201058201058
north dakota,mercer,Donald Trump,4675,0.5710272383046293
north dakota,morton,Donald Trump,16619,0.5298750159418442
north dakota,mountrail,Donald Trump,4165,0.39497392128971076
north dakota,nelson,Donald Trump,1777,0.6172282042375825
north dakota,oliver,Donald Trump,1066,0.5441551812149056
north dakota,pembina,Donald Trump,3331,0.48978091457138656
north dakota,pierce,Donald Trump,2128,0.5353459119496855
north dakota,ramsey,Donald Trump,5372,0.4663599270770032
north dakota,ransom,Donald Trump,2454,0.47029513223457264
north dakota,renville,Donald Trump,1319,0.5668242372152986
north dakota,richland,Donald Trump,7812,0.48290783210731286
north dakota,rolette,Joe Biden,3804,0.26834085778781036
north dakota,sargent,Donald Trump,2070,0.5310415597742432
north dakota,sheridan,Donald Trump,812,0.617490494296578
north dakota,sioux,Joe Biden,1186,0.28037825059101656
north dakota,slope,Donald Trump,427,0.5693333333333334
north dakota,stark,Donald Trump,15050,0.4779446790942869
north dakota,steele,Donald Trump,1088,0.5756613756613757
north dakota,stutsman,Donald Trump,9959,0.48101816074188564
north dakota,towner,Donald Trump,1174,0.5363179534033805
north dakota,traill,Donald Trump,4136,0.5146839223494276
north dakota,walsh,Donald Trump,4783,0.44948783009115684
north dakota,ward,Donald Trump,28246,0.4175869664848243
north dakota,wells,Donald Trump,2374,0.6191966614501826
north dakota,williams,Donald Trump,14334,0.38133496501636116
ohio,adams,Donald Trump,12145,0.43847931258574624
ohio,allen,Donald Trump,48006,0.4690330333851159
ohio,ashland,Donald Trump,26405,0.49369905018323235
ohio,ashtabula,Donald Trump,44147,0.45399574253658437
ohio,athens,Joe Biden,26059,0.3989009138640991
ohio,auglaize,Donald Trump,25777,0.5645917294550552
ohio,belmont,Donald Trump,33088,0.49380652478882486
ohio,brown,Donald Trump,21096,0.48572481119911587
ohio,butler,Donald Trump,186737,0.48739344459118744
ohio,carroll,Donald Trump,14212,0.5280523147804117
ohio,champaign,Donald Trump,19972,0.5136170759933136
ohio,clark,Donald Trump,64212,0.47889739937203074
ohio,clermont,Donald Trump,110480,0.5351987133528398
ohio,clinton,Donald Trump,20527,0.48911075104841784
ohio,columbiana,Donald Trump,49860,0.48938488265952124
ohio,coshocton,Donald Trump,16739,0.4573497267759563
ohio,crawford,Donald Trump,20686,0.4985299079384971
ohio,cuyahoga,Joe Biden,625670,0.5065858508653747
ohio,darke,Donald Trump,27134,0.5308629898460274
ohio,defiance,Donald Trump,19381,0.5088612912542337
ohio,delaware,Donald Trump,126070,0.6026953250118321
ohio,erie,Donald Trump,40335,0.5431152882880457
ohio,fairfield,Donald Trump,83311,0.5287103202304949
ohio,fayette,Donald Trump,12612,0.4421384750219106
ohio,franklin,Joe Biden,630577,0.4788867489496915
ohio,fulton,Donald Trump,22770,0.540521293263068
ohio,gallia,Donald Trump,13799,0.46153588868820655
ohio,geauga,Donald Trump,56021,0.5982017960682976
ohio,greene,Donald Trump,88643,0.5247103949993193
ohio,guernsey,Donald Trump,18230,0.46893890675241157
ohio,hamilton,Joe Biden,430929,0.5271476856116348
ohio,hancock,Donald Trump,38771,0.5116055051924574
ohio,hardin,Donald Trump,13247,0.4223497529092938
ohio,harrison,Donald Trump,7655,0.5089760638297872
ohio,henry,Donald Trump,14764,0.546693327408724
ohio,highland,Donald Trump,19676,0.45587451634577514
ohio,hocking,Donald Trump,13824,0.48910274554203226
ohio,holmes,Donald Trump,12947,0.2945177434030937
ohio,huron,Donald Trump,27190,0.4666529365324546
ohio,jackson,Donald Trump,14794,0.45642180606546756
ohio,jefferson,Donald Trump,33362,0.5107079984691925
ohio,knox,Donald Trump,31398,0.5038028304611534
ohio,lake,Donald Trump,130509,0.5670630765286836
