state,county,candidate,candidate votes,total votes
wisconsin,clark,Hillary Clinton,4227,13596
wisconsin,columbia,Hillary Clinton,13526,29771
wisconsin,crawford,Hillary Clinton,3425,7744
wisconsin,dane,Hillary Clinton,217526,310017
wisconsin,dodge,Hillary Clinton,13968,43065
wisconsin,door,Hillary Clinton,8026,17608
wisconsin,douglas,Hillary Clinton,11345,22511
wisconsin,dunn,Hillary Clinton,9026,22091
wisconsin,eau claire,Hillary Clinton,27294,54885
wisconsin,florence,Hillary Clinton,666,2657
wisconsin,fond du lac,Hillary Clinton,17391,51327
wisconsin,forest,Hillary Clinton,1584,4540
wisconsin,grant,Hillary Clinton,10046,24321
wisconsin,green,Hillary Clinton,9122,18985
wisconsin,green lake,Hillary Clinton,2701,9388
wisconsin,iowa,Hillary Clinton,6669,12260
wisconsin,iron,Hillary Clinton,1273,3497
wisconsin,jackson,Hillary Clinton,3821,9272
wisconsin,jefferson,Hillary Clinton,16561,43146
wisconsin,juneau,Hillary Clinton,4073,11732
wisconsin,kenosha,Hillary Clinton,35771,77076
wisconsin,kewaunee,Hillary Clinton,3623,10758
wisconsin,la crosse,Hillary Clinton,32406,62968
wisconsin,lafayette,Hillary Clinton,3288,7662
wisconsin,langlade,Hillary Clinton,3260,10132
wisconsin,lincoln,Hillary Clinton,5370,14706
wisconsin,manitowoc,Hillary Clinton,14506,40346
wisconsin,marathon,Hillary Clinton,26477,69515
wisconsin,marinette,Hillary Clinton,6243,20046
wisconsin,marquette,Hillary Clinton,2809,7893
wisconsin,menominee,Hillary Clinton,1003,1279
wisconsin,milwaukee,Hillary Clinton,288797,440247
wisconsin,monroe,Hillary Clinton,7048,19670
wisconsin,oconto,Hillary Clinton,5884,19978
wisconsin,oneida,Hillary Clinton,8104,21473
wisconsin,outagamie,Hillary Clinton,38087,93868
wisconsin,ozaukee,Hillary Clinton,20168,54523
wisconsin,pepin,Hillary Clinton,1345,3739
wisconsin,pierce,Hillary Clinton,8382,21189
wisconsin,polk,Hillary Clinton,7570,22749
wisconsin,portage,Hillary Clinton,18521,38496
wisconsin,price,Hillary Clinton,2669,7577
wisconsin,racine,Hillary Clinton,42512,94133
wisconsin,richland,Hillary Clinton,3577,8055
wisconsin,rock,Hillary Clinton,39343,76068
wisconsin,rusk,Hillary Clinton,2171,7087
wisconsin,st. croix,Hillary Clinton,17486,47508
wisconsin,sauk,Hillary Clinton,14692,31318
wisconsin,sawyer,Hillary Clinton,3504,9121
wisconsin,shawano,Hillary Clinton,6056,19751
wisconsin,sheboygan,Hillary Clinton,22956,59655
wisconsin,taylor,Hillary Clinton,2398,9484
wisconsin,trempealeau,Hillary Clinton,5636,13675
wisconsin,vernon,Hillary Clinton,6352,14213
wisconsin,vilas,Hillary Clinton,4770,13612
wisconsin,walworth,Hillary Clinton,18706,51324
wisconsin,washburn,Hillary Clinton,3284,9148
wisconsin,washington,Hillary Clinton,20855,78003
wisconsin,waukesha,Hillary Clinton,79200,239042
wisconsin,waupaca,Hillary Clinton,8440,26024
wisconsin,waushara,Hillary Clinton,3792,11999
wisconsin,winnebago,Hillary Clinton,37054,87144
wisconsin,wood,Hillary Clinton,14232,37800
wyoming,albany,Hillary Clinton,6890,17060
wyoming,big horn,Hillary Clinton,604,5317
wyoming,campbell,Hillary Clinton,1324,18199
wyoming,carbon,Hillary Clinton,1279,6374
wyoming,converse,Hillary Clinton,668,6654
wyoming,crook,Hillary Clinton,273,3826
wyoming,fremont,Hillary Clinton,4200,17023
wyoming,goshen,Hillary Clinton,924,5796
wyoming,hot springs,Hillary Clinton,400,2586
wyoming,johnson,Hillary Clinton,638,4417
wyoming,laramie,Hillary Clinton,11573,40969
wyoming,lincoln,Hillary Clinton,1105,8875
wyoming,natrona,Hillary Clinton,6577,33348
wyoming,niobrara,Hillary Clinton,115,1314
wyoming,park,Hillary Clinton,2535,15095
wyoming,platte,Hillary Clinton,719,4529
wyoming,sheridan,Hillary Clinton,2927,14510
wyoming,sublette,Hillary Clinton,644,4390
wyoming,sweetwater,Hillary Clinton,3231,17130
wyoming,teton,Hillary Clinton,7314,12627
wyoming,uinta,Hillary Clinton,1202,8470
wyoming,washakie,Hillary Clinton,532,3814
wyoming,weston,Hillary Clinton,299,3526
connecticut,statewide writein,Hillary Clinton,NA,5056
maine,maine uocava,Hillary Clinton,3017,5056
rhode island,federal precinct,Hillary Clinton,637,5056
alaska,district 1,Hillary Clinton,2573,6638
alaska,district 2,Hillary Clinton,1585,5492
alaska,district 3,Hillary Clinton,1241,7613
alaska,district 4,Hillary Clinton,4162,9521
alaska,district 5,Hillary Clinton,3187,7906
alaska,district 6,Hillary Clinton,2536,8460
alaska,district 7,Hillary Clinton,1510,8294
alaska,district 8,Hillary Clinton,1218,8073
alaska,district 9,Hillary Clinton,1843,8954
alaska,district 10,Hillary Clinton,1808,9040
alaska,district 11,Hillary Clinton,2142,9689
alaska,district 12,Hillary Clinton,1928,9543
alaska,district 13,Hillary Clinton,1684,6533
alaska,district 14,Hillary Clinton,3043,10420
alaska,district 15,Hillary Clinton,1828,4982
alaska,district 16,Hillary Clinton,3294,7436
alaska,district 17,Hillary Clinton,3290,6788
alaska,district 18,Hillary Clinton,3909,7402
alaska,district 19,Hillary Clinton,2669,4792
alaska,district 20,Hillary Clinton,4151,7140
alaska,district 21,Hillary Clinton,4224,8647
alaska,district 22,Hillary Clinton,3270,8372
alaska,district 23,Hillary Clinton,2894,6924
alaska,district 24,Hillary Clinton,3578,9080
alaska,district 25,Hillary Clinton,3378,8127
alaska,district 26,Hillary Clinton,3374,8905
alaska,district 27,Hillary Clinton,3729,8783
alaska,district 28,Hillary Clinton,4749,11427
alaska,district 29,Hillary Clinton,2101,9394
alaska,district 30,Hillary Clinton,1816,8950
alaska,district 31,Hillary Clinton,3466,10182
alaska,district 32,Hillary Clinton,2701,7472
alaska,district 33,Hillary Clinton,5978,9934
alaska,district 34,Hillary Clinton,4220,9431
alaska,district 35,Hillary Clinton,3749,9042
alaska,district 36,Hillary Clinton,2693,8264
alaska,district 37,Hillary Clinton,2421,5062
alaska,district 38,Hillary Clinton,2758,5095
alaska,district 39,Hillary Clinton,3142,5639
alaska,district 40,Hillary Clinton,2338,4610
alaska,district 99,Hillary Clinton,274,5056
